UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_roll_mean,Air_temperature_K_roll_std,Air_temperature_K_roll_var,Process_temperature_K_roll_mean,Process_temperature_K_roll_std,Process_temperature_K_roll_var,Rotational_speed_rpm_roll_mean,Rotational_speed_rpm_roll_std,Rotational_speed_rpm_roll_var,Torque_Nm_roll_mean,Torque_Nm_roll_std,Torque_Nm_roll_var,Tool_wear_min_roll_mean,Tool_wear_min_roll_std,Tool_wear_min_roll_var,timestamp,ambient_temperature_C,factory_load_density,temp_gap,load_torque_interaction,heat_stress_index
73,L47252,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,298.9,0.0666666666673399,0.0044444444445342,309.01,0.087559503577847,0.007666666666799,1555.6,188.4033498168819,35495.82222222237,39.3,12.635927614016577,159.66666666666666,186.2,8.363943780033033,69.95555555555325,2024-01-01 12:00:00,32.95,83.32,3.000000000000057,3699.4079999999994,65.241
74,L47253,L,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,298.91,0.0737864787378907,0.0054444444445372,309.02000000000004,0.0918936583479715,0.0084444444445737,1533.6,166.73545247220608,27800.711111111294,40.21,11.868019585798166,140.84988888888887,188.8,8.18942407417422,67.06666666666428,2024-01-01 12:10:00,35.35,80.4,0.6000000000000227,2814.0,70.7
75,L47254,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,298.9,0.0666666666673399,0.0044444444445342,309.01,0.087559503577847,0.007666666666799,1541.4,168.0041004790596,28225.377777777947,39.58,12.127361167578414,147.07288888888888,191.3,8.000694414306091,64.01111111110868,2024-01-01 12:20:00,29.07,77.08,6.78000000000003,2489.6839999999997,58.7214
76,L47255,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,298.88,0.0632455532040301,0.0040000000000838,308.99,0.0875595035778846,0.0076666666668055,1539.9,169.52643189518054,28739.211111111283,39.74,12.218492360170936,149.29155555555553,193.8,7.627435858647077,58.17777777777527,2024-01-01 12:30:00,34.23,66.53,1.5199999999999818,3106.951,69.82919999999999
77,L47256,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,298.87,0.0674948557716549,0.0045555555556365,308.98999999999995,0.0875595035778846,0.0076666666668055,1518.1,163.56340938268897,26752.988888889096,41.66,11.79201236242379,139.0515555555555,196.3,7.040359839288337,49.566666666664105,2024-01-01 12:40:00,33.13,91.31,2.6200000000000045,4373.749,68.24780000000001
78,L47257,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,298.87,0.0674948557716549,0.0045555555556365,308.99,0.0875595035778846,0.0076666666668055,1517.0,163.9891595333199,26892.444444444656,41.38,11.760838972340933,138.3173333333333,198.7,6.4472216238209175,41.56666666666403,2024-01-01 12:50:00,32.55,68.7,3.1999999999999886,2837.31,67.704
79,L47258,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,298.87,0.0674948557716549,0.0045555555556365,308.99,0.0875595035778846,0.0076666666668055,1504.1,168.1364855638954,28269.87777777801,43.290000000000006,11.691160003276924,136.68322222222213,179.8,63.41188111597593,4021.066666666665,2024-01-01 13:00:00,32.87,63.2,2.8799999999999955,3254.8,0.0
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,298.86,0.0699205898785731,0.0048888888889676,308.98,0.091893658348043,0.0084444444445868,1503.3,168.6522062312465,28443.566666666906,40.510000000000005,8.690409784482096,75.52322222222216,160.9,84.39648491890325,7122.7666666666655,2024-01-01 13:10:00,29.75,86.25,6.0,3268.875,0.595
81,H29494,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.96,0.1074967699780039,0.0115555555557038,1455.4,81.28031058558538,6606.488888889224,43.24,6.434145026514566,41.39822222222213,142.0,96.67816023625328,9346.666666666664,2024-01-01 13:20:00,32.4,66.15,3.250000000000057,3300.885,1.296
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.94,0.0966091783087312,0.0093333333334882,1455.2,81.29206603353327,6608.400000000335,43.44,6.542374696290833,42.80266666666656,123.3,102.95419693566,10599.566666666666,2024-01-01 13:30:00,33.26,73.02,2.490000000000009,3468.45,2.9934
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.92,0.0788810637756827,0.0062222222223833,1463.6,75.53100908457166,5704.933333333646,43.08,6.582603335054192,43.33066666666657,104.6,104.8440111149257,10992.266666666665,2024-01-01 13:40:00,34.94,60.99,0.8100000000000023,2488.392,3.8434
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.91,0.05676462122119,0.0032222222223851,1451.3,60.89526527845726,3708.2333333336815,43.59,6.064184473887089,36.774333333333225,85.9,102.59028544002918,10524.766666666665,2024-01-01 13:50:00,31.95,64.8,3.900000000000034,2598.48,4.153499999999999
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.85,0.0707106781191965,0.0050000000000766,308.9,0.0471404520808636,0.0022222222223881,1433.4,30.945112699752784,957.600000000401,45.12,4.66876143461338,21.797333333333185,67.2,95.9013381901768,9197.066666666664,2024-01-01 14:00:00,30.72,66.06,5.029999999999973,3144.456,4.608
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.87,0.0823272602353506,0.0067777777778591,308.91,0.05676462122119,0.0032222222223851,1475.9,117.82326689674883,13882.32222222251,43.13,7.376396289667611,54.41122222222211,48.5,83.72076604204398,7009.166666666663,2024-01-01 14:10:00,31.18,61.9,4.670000000000016,1658.92,5.300599999999999
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.89,0.0875595035775789,0.007666666666752,308.92,0.0632455532046315,0.0040000000001598,1473.4,118.4381695231748,14027.600000000297,42.73,7.195222180184718,51.77122222222212,29.9,62.91873065047215,3958.766666666664,2024-01-01 14:20:00,33.3,82.98,2.5500000000000114,3642.822,6.66
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,298.91,0.0875595035775995,0.0076666666667556,308.93,0.0674948557722129,0.0045555555557118,1482.3,120.23222899409777,14455.788888889165,41.78,7.988436086688746,63.81511111111101,11.6,8.058122196475447,64.93333333333028,2024-01-01 14:30:00,32.42,89.3,3.430000000000007,2839.74,8.105
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,298.92999999999995,0.082327260235426,0.0067777777778715,308.94,0.0699205898791003,0.0048888888890413,1484.4,118.77074087875832,14106.488888889156,41.15,7.360442317626775,54.17611111111101,14.3,8.260347046785038,68.2333333333303,2024-01-01 14:40:00,31.13,73.07,4.720000000000027,3302.764,8.4051
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.94,0.0699205898787002,0.0048888888889853,308.93999999999994,0.0699205898791003,0.0048888888890413,1492.9,115.20652952174495,13272.544444444697,41.31,7.299079089553384,53.27655555555546,17.1,8.37257427557361,70.09999999999695,2024-01-01 14:50:00,32.7,90.61,3.0500000000000114,3579.095,9.81
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.95,0.0527046276704204,0.0027777777778776,308.95,0.0527046276708889,0.002777777777927,1523.7,139.57240255708055,19480.45555555574,38.9,8.084140853135434,65.3533333333333,20.0,8.353309390760929,69.77777777777472,2024-01-01 15:00:00,30.8,67.47,4.949999999999989,1740.726,10.164
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.95,0.0527046276704204,0.0027777777778776,308.95,0.0527046276708889,0.002777777777927,1561.7,166.42385646294855,27696.9000000001,36.64,8.557933291526773,73.23822222222225,22.6,8.591985930052445,73.82222222221918,2024-01-01 15:10:00,32.11,71.39,3.6399999999999864,1777.6109999999999,11.238499999999998
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.94999999999993,0.0527046276704204,0.0027777777778776,308.95,0.0527046276708889,0.002777777777927,1589.1,169.0735868720417,28585.877777777827,35.27,8.907431354399167,79.34233333333339,25.2,8.625543461138953,74.39999999999696,2024-01-01 15:20:00,29.6,65.28,6.149999999999977,1769.0880000000002,10.952
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96,0.0699205898787519,0.0048888888889926,308.95,0.0527046276708889,0.002777777777927,1587.2,170.67239573717455,29129.06666666672,35.559999999999995,9.126664231799046,83.29600000000005,27.9,8.608135686662763,74.09999999999701,2024-01-01 15:30:00,30.17,81.72,5.680000000000007,3513.96,12.068000000000001
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.97,0.0674948557718431,0.0045555555556619,308.94999999999993,0.0527046276708889,0.002777777777927,1607.2,160.58282736471065,25786.84444444446,33.99,8.120269563122758,65.93877777777786,30.6,8.342661445845506,69.59999999999702,2024-01-01 15:40:00,30.07,74.7,5.680000000000007,2382.93,12.6294
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.97,0.0674948557718431,0.0045555555556619,308.94999999999993,0.0527046276708889,0.002777777777927,1561.9,162.77759196045548,26496.54444444454,36.53,9.480043366051774,89.87122222222226,33.3,7.80384520605048,60.89999999999706,2024-01-01 15:50:00,28.46,81.46,7.390000000000043,4252.2119999999995,12.5224
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.97,0.0674948557718431,0.0045555555556619,308.94999999999993,0.0527046276708889,0.002777777777927,1575.8,156.6516304841204,24539.733333333403,35.67,9.120434931149576,83.18233333333339,36.0,7.348469228349336,53.99999999999709,2024-01-01 16:00:00,29.44,86.66,6.410000000000025,3059.0979999999995,13.8368
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.96,0.0699205898787519,0.0048888888889926,308.93999999999994,0.0516397779509147,0.0026666666668197,1596.4,165.3106167189513,27327.600000000024,35.480000000000004,9.229156696759103,85.1773333333334,38.5,7.442371187255176,55.38888888888603,2024-01-01 16:10:00,29.39,79.1,6.360000000000014,2365.0899999999997,14.695
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.95,0.0707106781193695,0.005000000000101,308.92,0.0632455532046348,0.0040000000001602,1607.4,155.5672059129287,24201.15555555556,34.230000000000004,8.590828442783234,73.8023333333334,41.1,7.519604008486192,56.544444444441616,2024-01-01 16:20:00,29.01,81.97,6.640000000000043,2680.4190000000003,15.3753
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.94,0.0843274042717361,0.0071111111112088,308.91,0.0737864787383756,0.0054444444446087,1611.0,152.86450063881918,23367.55555555555,34.72,9.052169782862991,81.94177777777784,43.6,7.574812062208209,57.37777777777498,2024-01-01 16:30:00,28.65,92.73,7.000000000000057,4117.212,15.7575
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.92999999999995,0.0948683298055521,0.009000000000095,308.91,0.0737864787383756,0.0054444444446087,1620.9,165.74575576935754,27471.655555555524,34.64,9.142841765860087,83.59155555555563,46.0,7.644896627452963,58.44444444444168,2024-01-01 16:40:00,26.88,70.47,8.870000000000005,1761.75,15.321599999999998
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.92,0.1032795558993116,0.010666666666759,308.9,0.0816496580938039,0.006666666666835,1637.0,193.7650352589156,37544.8888888888,34.22,9.718344623557156,94.44622222222227,48.4,7.574812062208214,57.37777777777506,2024-01-01 16:50:00,28.37,72.57,7.28000000000003,1502.1989999999998,16.738300000000002
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.91,0.1100504934618692,0.0121111111112009,308.89,0.0875595035780768,0.0076666666668392,1619.8,192.5182819601527,37063.28888888886,35.57000000000001,9.555690567521651,91.31122222222228,50.8,7.360555534589431,54.17777777777511,2024-01-01 17:00:00,26.56,85.12,9.090000000000032,3455.8720000000003,16.2016
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.88,0.0918936583477211,0.0084444444445277,308.87,0.0823272602359629,0.0067777777779599,1618.9,193.4192050673585,37410.98888888887,35.32000000000001,9.370616012005,87.8084444444445,53.1,7.202622979010853,51.877777777775165,2024-01-01 17:10:00,25.87,81.4,9.78000000000003,3296.7000000000003,16.2981
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.86,0.0843274042716363,0.0071111111111919,308.85,0.0971825315817422,0.0094444444446363,1601.7,200.6262694663888,40250.90000000004,36.47,9.606947717378528,92.2934444444445,55.5,7.090682462060703,50.27777777777524,2024-01-01 17:20:00,26.83,66.25,8.720000000000027,2875.25,17.7078
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.84,0.0699205898785699,0.0048888888889671,308.82000000000005,0.0918936583483806,0.0084444444446489,1625.7,180.66608240987924,32640.23333333328,34.36,7.940920741464573,63.05822222222226,57.9,6.822348894951207,46.54444444444196,2024-01-01 17:30:00,27.68,73.17,7.8700000000000045,2275.587,18.822400000000002
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.82,0.042163702136465,0.0017777777778525,308.79,0.0737864787387253,0.0054444444446603,1612.7,189.195401635452,35794.899999999994,35.67999999999999,9.12357142546468,83.2395555555556,60.2,6.6131182760730125,43.7333333333309,2024-01-01 17:40:00,29.9,76.37,5.650000000000034,3703.945,20.93
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,0.0010000000000735,308.78000000000003,0.0632455532051137,0.0040000000002208,1587.4,185.67845564009025,34476.48888888896,37.37,9.491756657460437,90.09344444444449,62.4,6.501281924871762,42.266666666664285,2024-01-01 17:50:00,27.33,74.68,8.32000000000005,3495.024,19.677599999999998
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,0.0010000000000735,308.78,0.0632455532051137,0.0040000000002208,1596.6,184.74017790760453,34128.93333333338,37.370000000000005,9.491756657460437,90.09344444444449,64.6,6.686636756330402,44.71111111110876,2024-01-01 18:00:00,25.39,66.24,10.260000000000048,2166.0480000000002,19.0425
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.82,0.0421637021364582,0.0017777777778519,308.77000000000004,0.0674948557727259,0.004555555555781,1601.5,183.2146585596009,33567.61111111114,36.34,9.198453976378618,84.6115555555556,67.1,7.340148348485571,53.87777777777546,2024-01-01 18:10:00,24.89,92.36,10.660000000000025,3149.476,19.912
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.82000000000005,0.0421637021364582,0.0017777777778519,308.74,0.0699205898797314,0.0048888888891296,1603.5,186.33556945587296,34720.94444444447,36.09,9.56747383354434,91.5365555555556,69.6,7.76316086827166,60.26666666666439,2024-01-01 18:20:00,22.12,86.68,13.330000000000041,1950.3000000000002,18.1384
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.81,0.0567646212203986,0.0032222222222953,308.72,0.0788810637762427,0.0062222222224716,1554.3,128.6882969728714,16560.677777777943,38.37,8.095959211579292,65.54455555555559,72.1,7.992357460585428,63.87777777777554,2024-01-01 18:30:00,24.96,76.85,10.490000000000066,3342.975,20.9664
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.81,0.0567646212203986,0.0032222222222953,308.71000000000004,0.0737864787389814,0.0054444444446981,1548.6,129.91039647045687,16876.711111111294,38.260000000000005,8.069723938552327,65.12044444444447,74.9,8.55634916954123,73.2111111111089,2024-01-01 18:40:00,25.09,83.8,10.460000000000036,3310.1,22.330099999999998
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.81000000000006,0.0567646212203986,0.0032222222222953,308.69,0.0737864787390341,0.0054444444447059,1553.1,126.50379880110827,16003.211111111284,38.4,8.124858973135066,66.01333333333338,77.8,8.978987817244217,80.62222222222006,2024-01-01 18:50:00,28.69,91.4,6.760000000000048,3829.6600000000003,26.3948
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.81,0.0567646212203986,0.0032222222222953,308.68,0.078881063776342,0.0062222222224873,1576.1,126.58457866405236,16023.655555555662,37.0,8.370052435784249,70.05777777777783,80.7,9.416887903005728,88.6777777777756,2024-01-01 19:00:00,22.64,64.77,12.81000000000006,1904.2379999999998,21.508000000000003
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.81000000000006,0.0567646212203986,0.0032222222222953,308.67,0.0823272602364891,0.0067777777780466,1560.1,134.36471924496374,18053.87777777793,38.46,8.498914963426543,72.2315555555556,83.6,9.535897091167204,90.93333333333112,2024-01-01 19:10:00,23.38,68.76,12.07000000000005,3142.3320000000003,22.678600000000003
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.82,0.0632455532039508,0.0040000000000737,308.67,0.0823272602364891,0.0067777777780466,1572.0,128.16482443409478,16426.22222222234,37.02,7.799971509919482,60.8395555555556,86.5,9.348202441586654,87.38888888888667,2024-01-01 19:20:00,22.88,78.99,12.670000000000016,2693.5589999999997,22.6512
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.82,0.0632455532039508,0.0040000000000737,308.65,0.0707106781206044,0.0050000000002757,1582.2,125.56521103483364,15766.622222222308,35.64,7.063395469287814,49.89155555555562,89.4,8.834276679187845,78.0444444444422,2024-01-01 19:30:00,21.18,87.97,14.270000000000039,2903.0099999999998,21.3918
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.81000000000006,0.0567646212203936,0.0032222222222947,308.63,0.0483045891568815,0.0023333333336151,1590.8,131.33062602962565,17247.733333333388,35.18,7.417067404903973,55.01288888888895,92.2,8.17584518226967,66.84444444444219,2024-01-01 19:40:00,24.64,61.27,10.81000000000006,1721.6870000000001,25.3792
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.79,0.0567646212203831,0.0032222222222935,308.61,0.0567646212223101,0.0032222222225123,1580.3,137.0726084963735,18788.90000000009,35.84,7.601637250546027,57.78488888888896,94.8,7.997221739801473,63.955555555553296,2024-01-01 19:50:00,24.06,94.44,11.29000000000002,3843.708,25.503599999999995
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.8,0.0666666666672055,0.0044444444445162,308.62,0.0632455532056285,0.0040000000002859,1536.4,98.00022675710846,9604.044444444677,38.06,6.423256356570421,41.25822222222232,97.4,7.589466384403964,57.59999999999778,2024-01-01 20:00:00,22.19,75.92,13.360000000000014,3393.6240000000003,23.9652
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.82000000000005,0.0632455532039453,0.004000000000073,308.63,0.0674948557731438,0.0045555555558374,1542.3,97.27172707878226,9461.7888888891,37.83,6.245540631344725,39.00677777777787,100.0,6.912147117775747,47.777777777775576,2024-01-01 20:10:00,19.64,72.57,15.910000000000025,2989.884,21.604
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.84000000000003,0.0843274042716109,0.0071111111111877,308.64,0.084327404272803,0.0071111111113887,1523.5,121.84803832825835,14846.944444444722,38.95,7.463727099929522,55.70722222222235,102.3,6.667499947923009,44.455555555553325,2024-01-01 20:20:00,23.1,70.25,12.550000000000011,3561.675,25.872000000000003
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.85,0.084983658560339,0.0072222222223002,308.65,0.0849836585614866,0.0072222222224953,1529.5,121.27219155455508,14706.944444444704,39.10000000000001,7.544239892497831,56.91555555555568,104.5,6.519202405202472,42.499999999997705,2024-01-01 20:30:00,18.9,66.1,16.650000000000034,2868.74,21.546
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.86,0.0843274042716323,0.0071111111111913,308.66,0.0843274042727498,0.0071111111113797,1534.2,128.45128778386604,16499.733333333574,39.1,7.544239892497831,56.91555555555568,106.6,6.501281924871764,42.26666666666431,2024-01-01 20:40:00,21.88,87.71,13.670000000000016,2578.6739999999995,25.3808
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,298.87,0.0823272602353569,0.0067777777778601,308.66,0.0843274042727498,0.0071111111113797,1547.1,123.3103131669591,15205.433333333527,37.75,7.439123305575439,55.34055555555565,108.7,6.447221623820937,41.56666666666428,2024-01-01 20:50:00,24.29,93.44,11.160000000000025,3008.768,28.6622
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,298.88,0.0918936583477304,0.0084444444445294,308.65,0.0849836585614866,0.0072222222224953,1523.6,140.87362342815658,19845.377777778063,40.39,10.17954921507934,103.6232222222224,110.8,6.356099432828091,40.39999999999758,2024-01-01 21:00:00,17.86,35.39,17.590000000000032,2141.0950000000003,21.432
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,298.89,0.0875595035775933,0.0076666666667545,308.65,0.0849836585614866,0.0072222222224953,1505.0,142.08604591741164,20188.444444444805,41.74,9.983898147628633,99.67822222222244,112.9,6.226288353960505,38.76666666666421,2024-01-01 21:10:00,18.49,37.16,16.960000000000036,1727.9399999999998,22.557799999999997
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,298.91,0.0875595035776275,0.0076666666667605,308.65,0.0849836585614866,0.0072222222224953,1493.0,127.4432335503858,16241.777777778185,42.790000000000006,8.88124740988313,78.87655555555581,115.0,6.05530070819478,36.666666666664206,2024-01-01 21:20:00,19.49,23.56,15.960000000000036,909.4159999999999,24.167599999999997
