UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta,Ambient_Temperature,Load_Density,Humidity,Shift_Afternoon,Shift_Morning,Shift_Night,Type_H,Type_L,Type_M,Temp_Differential,Stress_Index
69,L47248,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,298.86,0.0843274042716271,309.01,0.0875595035778612,1559.3,166.96909228290698,38.29,10.860576002731673,175.7,7.73232752079782,0.0,0.0,61.0,-11.700000000000005,5.0,49474.8,10.099999999999966,26.80818012523817,43.3759939852164,51.3673265587151,False,True,False,False,True,False,8.94181987476183,81.980628632059
70,L47249,298.9,309.0,1410,65.7,191,1,0,0,1,1,0,298.87,0.0823272602353516,309.0,0.0816496580936093,1562.5,163.37635487834052,39.42,13.083390658048511,178.3,8.097324661063361,0.0999999999999659,0.1000000000000227,-117.0,33.300000000000004,2.0,92637.0,10.100000000000025,21.77440122697438,84.00750377326209,41.20086595276863,True,False,False,False,True,False,14.075598773025643,160.4543322069306
71,M14930,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,298.88,0.0788810637751928,308.98999999999995,0.0737864787382,1615.6,186.78044151712828,36.42,13.164666514744855,180.9,8.23879710745299,0.0,0.0,514.0,-43.1,2.0,43482.4,10.100000000000025,26.80697802754207,27.29940550603189,57.43829634582124,False,True,False,False,False,True,9.043021972457954,52.68785262664154
72,L47251,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,298.89,0.07378647873785,309.0,0.0816496580936015,1601.6,193.8585968059081,37.15,13.473121390383152,183.6,8.329332372872125,0.0,0.1000000000000227,-472.0,22.9,3.0,66066.0,10.200000000000044,32.690182832329846,53.817223530868276,56.80302892060476,True,False,False,False,True,False,3.2598171676701995,105.48175812050182
73,L47252,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,298.9,0.0666666666673399,309.01,0.087559503577847,1555.6,188.4033498168819,39.3,12.635927614016577,186.2,8.363943780033033,0.0,0.0,-83.0,-1.1000000000000014,2.0,60783.6,10.200000000000044,24.820869804450243,62.90275438722837,50.85304515047454,True,False,False,False,True,False,11.129130195549802,124.54745368671216
74,L47253,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,298.91,0.0737864787378907,309.02000000000004,0.0918936583479715,1533.6,166.73545247220608,40.21,11.868019585798166,188.8,8.18942407417422,0.1000000000000227,0.0,223.0,-9.4,2.0,55720.0,10.100000000000025,32.82321827907003,47.987926913219574,38.226789587302285,True,False,False,False,True,False,3.126781720930012,95.97585382643915
75,L47254,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,298.9,0.0666666666673399,309.01,0.087559503577847,1541.4,168.0041004790596,39.58,12.127361167578414,191.3,8.000694414306091,-0.1000000000000227,-0.1000000000000227,9.0,-2.700000000000003,2.0,51712.3,10.100000000000025,11.901274479551278,46.755942816651924,45.74751654270493,False,False,True,False,True,False,23.948725520448747,94.44700448963688
76,L47255,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,298.88,0.0632455532040301,308.99,0.0875595035778846,1539.9,169.52643189518054,39.74,12.218492360170936,193.8,7.627435858647077,-0.0999999999999659,-0.1000000000000227,-222.0,14.400000000000006,2.0,64399.3,10.099999999999966,29.10951252187612,59.41407675887571,58.37833677524443,True,False,False,False,True,False,6.64048747812388,121.20471658810645
77,L47256,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,298.87,0.0674948557716549,308.98999999999995,0.0875595035778846,1518.1,163.56340938268897,41.66,11.79201236242379,196.3,7.040359839288337,0.0,0.0,82.0,1.1999999999999955,2.0,69981.9,10.099999999999966,25.435235341190857,59.24845973224587,63.27191222801787,False,False,True,False,True,False,10.314764658809143,122.0518270484265
78,L47257,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,298.87,0.0674948557716549,308.99,0.0875595035778846,1517.0,163.9891595333199,41.38,11.760838972340933,198.7,6.4472216238209175,0.0,0.0,-6.0,-6.600000000000001,2.0,60091.49999999999,10.099999999999966,23.504963247670663,48.52487375301574,46.734633966236714,False,True,False,False,True,False,12.245036752329337,100.93173740627275
79,L47258,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,298.87,0.0674948557716549,308.99,0.0875595035778846,1504.1,168.1364855638954,43.290000000000006,11.691160003276924,179.8,63.41188111597593,0.0,0.0,-57.0,10.200000000000005,-208.0,71997.0,10.099999999999966,25.45880388267751,69.02696389781558,47.50327032191738,False,False,True,False,True,False,10.291196117322489,0.0
80,L47259,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,298.86,0.0699205898785731,308.98,0.091893658348043,1503.3,168.6522062312465,40.510000000000005,8.690409784482096,160.9,84.39648491890325,0.0,0.0,4.0,-13.6,2.0,53135.8,10.099999999999966,15.062155426995536,44.278840665870575,48.38310891974939,True,False,False,False,True,False,20.687844573004462,0.8855768133174116
81,H29494,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,298.85,0.0707106781191965,308.96,0.1074967699780039,1455.4,81.28031058558538,43.24,6.434145026514566,142.0,96.67816023625328,0.0,-0.0999999999999659,43.0,12.0,2.0,72105.5,10.0,23.90164056081244,74.38691847799201,52.74893008910972,True,False,False,True,False,False,11.748359439187595,2.9754767391196806
82,L47261,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.85,0.0707106781191965,308.94,0.0966091783087312,1455.2,81.29206603353327,43.44,6.542374696290833,123.3,102.95419693566,0.0999999999999659,0.0999999999999659,5.0,-2.3999999999999986,5.0,68875.0,10.0,26.78556285755873,55.472230958762566,44.18932699939976,False,False,True,False,True,False,8.96443714244127,4.992500786288631
83,L47262,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.85,0.0707106781191965,308.92,0.0788810637756827,1463.6,75.53100908457166,43.08,6.582603335054192,104.6,104.8440111149257,0.0,0.0,3.0,-6.700000000000003,2.0,59282.4,10.0,32.38947022370758,54.63200816786408,21.058149424284164,True,False,False,False,True,False,3.3605297762924167,6.009520898465048
84,L47263,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.85,0.0707106781191965,308.91,0.05676462122119,1451.3,60.89526527845726,43.59,6.064184473887089,85.9,102.59028544002918,0.1000000000000227,0.1000000000000227,16.0,-0.6999999999999957,2.0,58906.9,10.0,22.40864890863176,60.184142987766066,61.92769001647097,False,False,True,False,True,False,13.441351091368261,7.823938588409589
85,L47264,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.85,0.0707106781191965,308.9,0.0471404520808636,1433.4,30.945112699752784,45.12,4.66876143461338,67.2,95.9013381901768,-0.1000000000000227,-0.1000000000000227,-47.0,7.5,2.0,67687.2,10.0,20.95753198553406,65.13644096342088,67.9468894716255,True,False,False,False,True,False,14.792468014465939,9.770466144513133
86,M14945,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.87,0.0823272602353506,308.91,0.05676462122119,1475.9,117.82326689674883,43.13,7.376396289667611,48.5,83.72076604204398,0.1000000000000227,0.1000000000000227,382.0,-20.8,2.0,48347.2,10.0,22.491214782077318,35.86531373217169,43.87600140394287,True,False,False,False,False,True,13.358785217922705,6.097103334469188
87,H29500,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.89,0.0875595035775789,308.92,0.0632455532046315,1473.4,118.4381695231748,42.73,7.195222180184718,29.9,62.91873065047215,0.0,0.0,-368.0,17.099999999999998,3.0,63040.4,10.0,29.57701058851037,52.46828672602604,39.333466310812256,True,False,False,True,False,False,6.272989411489654,10.493657345205207
88,L47267,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,298.91,0.0875595035775995,308.93,0.0674948557722129,1482.3,120.23222899409777,41.78,7.988436086688746,11.6,8.058122196475447,0.0,0.0,108.0,-12.099999999999998,5.0,49099.2,10.0,26.643755548298422,34.60551437047741,48.62899477609778,False,True,False,False,True,False,9.2062444517016,8.651378592619352
89,M14948,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,298.92999999999995,0.082327260235426,308.94,0.0699205898791003,1484.4,118.77074087875832,41.15,7.360442317626775,14.3,8.260347046785038,0.0,0.0,-125.0,13.400000000000002,2.0,64138.8,10.0,22.351198981164806,62.85808344276026,48.12496116271227,True,False,False,False,False,True,13.498801018835216,16.97168252954527
90,M14949,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.94,0.0699205898787002,308.93999999999994,0.0699205898791003,1492.9,115.20652952174495,41.31,7.299079089553384,17.1,8.37257427557361,-0.1000000000000227,-0.1000000000000227,68.0,-5.700000000000003,3.0,58736.5,10.0,27.56633716556678,59.09731583833949,59.955185771629594,False,False,True,False,False,True,8.183662834433221,17.729194751501847
91,L47270,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.95,0.0527046276704204,308.95,0.0527046276708889,1523.7,139.57240255708055,38.9,8.084140853135434,20.0,8.353309390760929,0.0,0.0,266.0,-13.7,3.0,45227.4,10.0,25.4853877467402,31.48721218860131,50.546394416450376,False,False,True,False,True,False,10.264612253259799,10.390780022238433
92,L47271,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.95,0.0527046276704204,308.95,0.0527046276708889,1561.7,166.42385646294855,36.64,8.557933291526773,22.6,8.591985930052445,0.0,0.0,77.0,-0.9000000000000021,2.0,45567.0,10.0,29.843224952664446,26.811219877061845,42.07377169628817,True,False,False,False,True,False,5.906775047335554,9.383926956971646
93,M14952,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.94999999999993,0.0527046276704204,308.95,0.0527046276708889,1589.1,169.0735868720417,35.27,8.907431354399167,25.2,8.625543461138953,0.0,0.0,-103.0,2.200000000000003,2.0,46801.7,10.0,21.489734530613237,23.08774292558389,36.81590549441951,True,False,False,False,False,True,14.260265469386763,8.542464882466039
94,L47273,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96,0.0699205898787519,308.95,0.0527046276708889,1587.2,170.67239573717455,35.559999999999995,9.126664231799046,27.9,8.608135686662763,0.2000000000000454,0.1000000000000227,-277.0,15.9,3.0,62350.0,9.899999999999975,23.361689267011158,51.231946016674264,58.65634184819673,False,True,False,False,True,False,12.488310732988865,20.492778406669707
95,L47274,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.97,0.0674948557718431,308.94999999999993,0.0527046276708889,1607.2,160.58282736471065,33.99,8.120269563122758,30.6,8.342661445845506,-0.1000000000000227,-0.1000000000000227,172.0,-11.1,2.0,51741.8,9.899999999999975,23.039459234339212,41.07662440369279,55.995112411642495,False,True,False,False,True,False,12.710540765660788,17.252182249550973
96,M14955,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.97,0.0674948557718431,308.94999999999993,0.0527046276708889,1561.9,162.77759196045548,36.53,9.480043366051774,33.3,7.80384520605048,0.0,0.1000000000000227,-271.0,20.300000000000004,2.0,70522.2,10.0,17.682425259339407,76.1418303034004,60.605598780918186,False,True,False,False,False,True,18.167574740660616,33.50240533349617
97,M14956,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.97,0.0674948557718431,308.94999999999993,0.0527046276708889,1575.8,156.6516304841204,35.67,9.120434931149576,36.0,7.348469228349336,0.0,0.0,224.0,-16.900000000000006,3.0,55597.49999999999,10.0,26.48060138532288,49.44921937500296,40.31813249278906,False,True,False,False,False,True,9.369398614677142,23.241133106251393
98,M14957,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.96,0.0699205898787519,308.93999999999994,0.0516397779509147,1596.4,165.3106167189513,35.480000000000004,9.229156696759103,38.5,7.442371187255176,-0.1000000000000227,-0.1000000000000227,175.0,-5.399999999999999,3.0,52325.0,10.0,26.305276360899448,40.5593695822805,68.3843689952833,True,False,False,False,False,True,9.444723639100552,20.27968479114025
99,L47278,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.95,0.0707106781193695,308.92,0.0632455532046348,1607.4,155.5672059129287,34.230000000000004,8.590828442783234,41.1,7.519604008486192,0.0,-0.0999999999999659,-221.0,2.8000000000000043,3.0,49998.3,9.900000000000034,25.025567283212304,40.68869673265884,32.56305492942763,False,False,True,False,True,False,10.62443271678773,21.565009268309186
100,L47279,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.94,0.0843274042717361,308.91,0.0737864787383756,1611.0,152.86450063881918,34.72,9.052169782862991,43.6,7.574812062208209,-0.0999999999999659,0.0,-6.0,11.699999999999996,2.0,67621.2,10.0,23.827064333124266,55.047617888916044,57.0960102140148,False,True,False,False,True,False,11.822935666875768,30.276189838903825
101,L47280,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.92999999999995,0.0948683298055521,308.91,0.0737864787383756,1620.9,165.74575576935754,34.64,9.142841765860087,46.0,7.644896627452963,0.0,0.0999999999999659,329.0,-19.4,2.0,46300.0,10.099999999999966,17.92314628974793,39.665313705555484,30.904172328030985,False,True,False,False,True,False,17.82685371025207,22.609228812166624
102,L47281,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.92,0.1032795558993116,308.9,0.0816496580938039,1637.0,193.7650352589156,34.22,9.718344623557156,48.4,7.574812062208214,0.0,-0.0999999999999659,139.0,-4.300000000000001,2.0,41213.7,10.0,22.896773386173205,28.027191398308922,42.09668618301532,False,True,False,False,True,False,12.753226613826829,16.536042925002263
103,L47282,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.91,0.1100504934618692,308.89,0.0875595035780768,1619.8,192.5182819601527,35.57000000000001,9.555690567521651,50.8,7.360555534589431,0.0,0.0,-436.0,19.9,2.0,63133.0,10.0,23.286427417366152,42.489607506452344,65.61022930447959,False,True,False,False,True,False,12.363572582633882,25.918660578935928
104,M14963,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.88,0.0918936583477211,308.87,0.0823272602359629,1618.9,193.4192050673585,35.32000000000001,9.370616012005,53.1,7.202622979010853,0.0,0.0,-114.0,-0.1000000000000014,2.0,58360.5,10.0,20.988613653891903,49.504364423699165,58.313642544759894,True,False,False,False,False,True,14.66138634610813,31.187749586930472
105,L47284,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.86,0.0843274042716363,308.85,0.0971825315817422,1601.7,200.6262694663888,36.47,9.606947717378528,55.5,7.090682462060703,0.0,-0.1000000000000227,9.0,2.8999999999999986,3.0,62930.0,9.899999999999975,24.193571441669953,52.366883287617064,44.53779584512818,False,True,False,False,True,False,11.356428558330059,34.56214296982726
106,L47285,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.84,0.0699205898785699,308.82000000000005,0.0918936583483806,1625.7,180.66608240987924,34.36,7.940920741464573,57.9,6.822348894951207,0.0,0.0,141.0,-12.299999999999995,2.0,49480.100000000006,9.899999999999975,27.020254284072692,37.86920214732417,44.811629571783115,False,True,False,False,True,False,8.52974571592732,25.751057460180434
107,L47286,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.82,0.042163702136465,308.79,0.0737864787387253,1612.7,189.195401635452,35.67999999999999,9.12357142546468,60.2,6.6131182760730125,0.0,0.0,-146.0,17.4,2.0,70082.5,9.899999999999975,34.43092950605265,66.13048019437582,51.006221108354424,False,False,True,False,True,False,1.119070493947362,46.29133613606307
108,M14967,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,308.78000000000003,0.0632455532051137,1587.4,185.67845564009025,37.37,9.491756657460437,62.4,6.501281924871762,0.0,0.1000000000000227,52.0,-1.7000000000000028,2.0,70059.59999999999,10.0,25.872889064159196,60.559381335154086,55.141409907607226,False,True,False,False,False,True,9.777110935840838,43.60275456131094
109,H29522,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.81000000000006,0.0316227766028464,308.78,0.0632455532051137,1596.6,184.74017790760453,37.370000000000005,9.491756657460437,64.6,6.686636756330402,0.0999999999999659,0.0,124.0,-14.099999999999994,3.0,53006.7,9.900000000000034,26.28775195361382,42.30496800414619,62.515793826826965,False,False,True,True,False,False,9.362248046386213,31.72872600310964
110,L47289,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.82,0.0421637021364582,308.77000000000004,0.0674948557727259,1601.5,183.2146585596009,36.34,9.198453976378618,67.1,7.340148348485571,0.0,-0.1000000000000227,-49.0,1.3999999999999986,5.0,53605.2,9.800000000000011,24.627770421169163,51.08433708599956,45.43765995391506,True,False,False,False,True,False,10.922229578830848,40.86746966879964
111,L47290,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.82000000000005,0.0421637021364582,308.74,0.0699205898797314,1603.5,186.33556945587296,36.09,9.56747383354434,69.6,7.76316086827166,-0.0999999999999659,-0.0999999999999659,300.0,-11.6,2.0,42120.0,9.800000000000011,15.406143923504793,25.89106269728066,33.88214936512799,False,True,False,False,True,False,20.043856076495253,21.23067141177014
112,H29525,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.81,0.0567646212203986,308.72,0.0788810637762427,1554.3,128.6882969728714,38.37,8.095959211579292,72.1,7.992357460585428,-0.1000000000000227,0.0,-373.0,21.0,2.0,65206.5,9.900000000000034,24.867430622753915,66.10950937878401,51.5696862704876,False,False,True,True,False,False,10.58256937724613,55.53198787817857
113,M14972,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.81,0.0567646212203986,308.71000000000004,0.0737864787389814,1548.6,129.91039647045687,38.260000000000005,8.069723938552327,74.9,8.55634916954123,0.1000000000000227,0.0999999999999659,-1.0,-4.0,5.0,59171.0,9.899999999999975,25.301151049705133,48.210041677609325,45.425691624916055,True,False,False,False,False,True,10.248848950294878,42.9069370930723
114,M14973,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.81000000000006,0.0567646212203986,308.69,0.0737864787390341,1553.1,126.50379880110827,38.4,8.124858973135066,77.8,8.978987817244217,0.0,-0.0999999999999659,-12.0,2.3999999999999986,3.0,62263.4,9.800000000000011,37.316210562426434,55.14572988645711,36.99366295251553,False,True,False,False,False,True,-1.8662105624263887,50.73407149554054
115,L47294,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.81,0.0567646212203986,308.68,0.078881063776342,1576.1,126.58457866405236,37.0,8.370052435784249,80.7,9.416887903005728,0.0,0.0,194.0,-12.5,3.0,49392.0,9.800000000000011,24.038195176094387,36.9751830673726,52.97668915312794,False,True,False,False,True,False,11.411804823905658,35.126423914003965
116,L47295,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.81000000000006,0.0567646212203986,308.67,0.0823272602364891,1560.1,134.36471924496374,38.46,8.498914963426543,83.6,9.535897091167204,0.0,0.0,-249.0,16.300000000000004,2.0,65396.7,9.800000000000011,26.507736711668063,60.277670080037446,47.868862459072105,False,False,True,False,True,False,8.942263288331983,58.469339977636324
117,L47296,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.82,0.0632455532039508,308.67,0.0823272602364891,1572.0,128.16482443409478,37.02,7.799971509919482,86.5,9.348202441586654,0.0999999999999659,0.0999999999999659,133.0,-11.6,2.0,53332.4,9.800000000000011,24.826441151473784,46.73993125473902,53.065122064697945,True,False,False,False,True,False,10.723558848526228,46.27253194219163
118,L47297,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.82,0.0632455532039508,308.65,0.0707106781206044,1582.2,125.56521103483364,35.64,7.063395469287814,89.4,8.834276679187845,-0.0999999999999659,-0.0999999999999659,35.0,-1.1000000000000014,2.0,52767.0,9.800000000000011,19.15660981190234,45.25011614822507,41.055557998128194,True,False,False,False,True,False,16.293390188097707,45.702617309707314
119,M14978,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.81000000000006,0.0567646212203936,308.63,0.0483045891568815,1590.8,131.33062602962565,35.18,7.417067404903973,92.2,8.17584518226967,0.0,0.0,108.0,-4.899999999999999,2.0,47966.7,9.800000000000011,30.714114072575104,32.91848645394671,54.86710530325499,False,True,False,False,False,True,4.735885927424942,33.90604104756511
