UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.94999999999993,0.052704627670420404,308.95,0.05270462767088899,1589.1,169.0735868720417,35.269999999999996,8.907431354399167,25.2,8.625543461138953,0.0,0.0,-103.0,2.200000000000003,2.0,46801.700000000004,10.0
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96,0.06992058987875194,308.95,0.05270462767088899,1587.2,170.67239573717455,35.559999999999995,9.126664231799046,27.9,8.608135686662763,0.20000000000004547,0.10000000000002274,-277.0,15.899999999999999,3.0,62350.0,9.899999999999977
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.97,0.0674948557718431,308.94999999999993,0.05270462767088899,1607.2,160.58282736471065,33.99,8.120269563122758,30.6,8.342661445845506,-0.10000000000002274,-0.10000000000002274,172.0,-11.100000000000001,2.0,51741.799999999996,9.899999999999977
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.97,0.0674948557718431,308.94999999999993,0.05270462767088899,1561.9,162.77759196045548,36.53,9.480043366051774,33.3,7.80384520605048,0.0,0.10000000000002274,-271.0,20.300000000000004,2.0,70522.2,10.0
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.97,0.0674948557718431,308.94999999999993,0.05270462767088899,1575.8,156.6516304841204,35.67,9.120434931149576,36.0,7.3484692283493365,0.0,0.0,224.0,-16.900000000000006,3.0,55597.49999999999,10.0
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.96,0.06992058987875194,308.93999999999994,0.051639777950914775,1596.4,165.3106167189513,35.480000000000004,9.229156696759103,38.5,7.442371187255176,-0.10000000000002274,-0.10000000000002274,175.0,-5.399999999999999,3.0,52325.0,10.0
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.95,0.0707106781193695,308.91999999999996,0.0632455532046348,1607.4,155.5672059129287,34.230000000000004,8.590828442783234,41.1,7.519604008486192,0.0,-0.0999999999999659,-221.0,2.8000000000000043,3.0,49998.3,9.900000000000034
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.94,0.08432740427173618,308.90999999999997,0.0737864787383756,1611.0,152.86450063881918,34.72,9.052169782862993,43.6,7.574812062208209,-0.0999999999999659,0.0,-6.0,11.699999999999996,2.0,67621.2,10.0
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.92999999999995,0.09486832980555211,308.90999999999997,0.0737864787383756,1620.9,165.74575576935754,34.64,9.142841765860089,46.0,7.644896627452963,0.0,0.0999999999999659,329.0,-19.4,2.0,46300.0,10.099999999999966
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.91999999999996,0.10327955589931166,308.9,0.0816496580938039,1637.0,193.7650352589156,34.22,9.718344623557156,48.4,7.574812062208214,0.0,-0.0999999999999659,139.0,-4.300000000000001,2.0,41213.7,10.0
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.91,0.11005049346186929,308.89,0.08755950357807687,1619.8,192.5182819601527,35.57000000000001,9.555690567521653,50.8,7.360555534589431,0.0,0.0,-436.0,19.900000000000002,2.0,63133.0,10.0
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.88,0.09189365834772116,308.87,0.08232726023596294,1618.9,193.41920506735846,35.32000000000001,9.370616012005001,53.1,7.202622979010853,0.0,0.0,-114.0,-0.10000000000000142,2.0,58360.5,10.0
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.86,0.08432740427163636,308.85,0.09718253158174225,1601.7,200.62626946638878,36.47,9.606947717378528,55.5,7.090682462060703,0.0,-0.10000000000002274,9.0,2.8999999999999986,3.0,62930.0,9.899999999999977
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.84,0.06992058987856993,308.82000000000005,0.09189365834838063,1625.7,180.66608240987924,34.36,7.940920741464573,57.9,6.822348894951207,0.0,0.0,141.0,-12.299999999999997,2.0,49480.100000000006,9.899999999999977
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.82,0.04216370213646502,308.79,0.07378647873872532,1612.7,189.19540163545201,35.67999999999999,9.123571425464679,60.2,6.6131182760730125,0.0,0.0,-146.0,17.4,2.0,70082.5,9.899999999999977
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.81000000000006,0.03162277660284649,308.78000000000003,0.06324555320511373,1587.4,185.67845564009025,37.37,9.491756657460435,62.4,6.501281924871762,0.0,0.10000000000002274,52.0,-1.7000000000000028,2.0,70059.59999999999,10.0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.81000000000006,0.03162277660284649,308.78,0.06324555320511373,1596.6,184.74017790760453,37.370000000000005,9.491756657460435,64.6,6.686636756330402,0.0999999999999659,0.0,124.0,-14.099999999999994,3.0,53006.700000000004,9.900000000000034
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.82,0.04216370213645827,308.77000000000004,0.06749485577272592,1601.5,183.2146585596009,36.339999999999996,9.198453976378618,67.1,7.340148348485571,0.0,-0.10000000000002274,-49.0,1.3999999999999986,5.0,53605.200000000004,9.800000000000011
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.82000000000005,0.04216370213645827,308.74,0.06992058987973145,1603.5,186.33556945587299,36.089999999999996,9.567473833544339,69.6,7.76316086827166,-0.0999999999999659,-0.0999999999999659,300.0,-11.600000000000001,2.0,42120.0,9.800000000000011
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.81,0.05676462122039869,308.71999999999997,0.07888106377624271,1554.3,128.6882969728714,38.37,8.095959211579292,72.1,7.992357460585428,-0.10000000000002274,0.0,-373.0,21.0,2.0,65206.5,9.900000000000034
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.81,0.05676462122039869,308.71000000000004,0.07378647873898146,1548.6,129.91039647045687,38.260000000000005,8.069723938552327,74.9,8.55634916954123,0.10000000000002274,0.0999999999999659,-1.0,-4.0,5.0,59171.0,9.899999999999977
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.81000000000006,0.05676462122039869,308.69,0.0737864787390341,1553.1,126.50379880110827,38.4,8.124858973135066,77.8,8.978987817244217,0.0,-0.0999999999999659,-12.0,2.3999999999999986,3.0,62263.4,9.800000000000011
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.81,0.05676462122039869,308.68,0.07888106377634203,1576.1,126.58457866405237,37.0,8.370052435784249,80.7,9.416887903005728,0.0,0.0,194.0,-12.5,3.0,49392.0,9.800000000000011
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.81000000000006,0.05676462122039869,308.66999999999996,0.08232726023648915,1560.1,134.36471924496374,38.459999999999994,8.498914963426543,83.6,9.535897091167204,0.0,0.0,-249.0,16.300000000000004,2.0,65396.700000000004,9.800000000000011
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.82,0.06324555320395084,308.67,0.08232726023648915,1572.0,128.16482443409478,37.02,7.799971509919482,86.5,9.348202441586654,0.0999999999999659,0.0999999999999659,133.0,-11.600000000000001,2.0,53332.4,9.800000000000011
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.82,0.06324555320395084,308.65,0.07071067812060447,1582.2,125.56521103483364,35.64,7.063395469287814,89.4,8.834276679187845,-0.0999999999999659,-0.0999999999999659,35.0,-1.1000000000000014,2.0,52767.0,9.800000000000011
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.81000000000006,0.05676462122039368,308.63,0.04830458915688153,1590.8,131.33062602962565,35.18,7.417067404903973,92.2,8.17584518226967,0.0,0.0,108.0,-4.899999999999999,2.0,47966.700000000004,9.800000000000011
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.79,0.05676462122038311,308.61,0.05676462122231018,1580.3,137.0726084963735,35.84,7.601637250546027,94.8,7.997221739801473,-0.10000000000002274,-0.10000000000002274,-240.0,12.600000000000001,3.0,59706.9,9.800000000000011
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.8,0.06666666666720551,308.62,0.06324555320562851,1536.4,98.00022675710846,38.06,6.423256356570421,97.4,7.589466384403964,0.19999999999998863,0.19999999999998863,-34.0,4.0,2.0,64055.100000000006,9.800000000000011
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.82000000000005,0.0632455532039453,308.63,0.06749485577314382,1542.3,97.27172707878226,37.83,6.245540631344725,100.0,6.912147117775747,0.0,0.0,125.0,-3.5,2.0,64189.600000000006,9.800000000000011
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.84000000000003,0.08432740427161094,308.64,0.08432740427280304,1523.5,121.84803832825837,38.95,7.463727099929522,102.3,6.667499947923009,0.10000000000002274,0.10000000000002274,-248.0,9.5,2.0,66417.0,9.800000000000011
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.85,0.08498365856033908,308.65,0.08498365856148667,1529.5,121.27219155455509,39.10000000000001,7.544239892497831,104.5,6.519202405202472,-0.10000000000002274,-0.10000000000002274,236.0,-7.300000000000004,2.0,67096.4,9.800000000000011
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.86,0.0843274042716323,308.65999999999997,0.08432740427274985,1534.2,128.45128778386604,39.1,7.544239892497831,106.6,6.501281924871764,0.0,0.0,181.0,-14.0,2.0,50773.799999999996,9.800000000000011
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,298.87,0.08232726023535693,308.66,0.08432740427274985,1547.1,123.3103131669591,37.75,7.439123305575439,108.7,6.447221623820937,0.0,-0.0999999999999659,-167.0,2.8000000000000043,2.0,50232.00000000001,9.700000000000045
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,298.88,0.09189365834773047,308.65,0.08498365856148667,1523.6,140.87362342815658,40.39,10.179549215079339,110.8,6.356099432828091,0.10000000000002274,0.0,-231.0,28.299999999999997,2.0,80404.5,9.600000000000023
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,298.89,0.08755950357759332,308.65,0.08498365856148667,1505.0,142.08604591741164,41.739999999999995,9.983898147628633,112.9,6.226288353960505,-0.10000000000002274,0.0,84.0,-14.0,2.0,65704.5,9.700000000000045
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,298.90999999999997,0.08755950357762758,308.65,0.08498365856148667,1493.0,127.44323355038581,42.790000000000006,8.88124740988313,115.0,6.05530070819478,0.10000000000002274,0.0,174.0,-7.899999999999999,2.0,61258.200000000004,9.600000000000023
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,298.92999999999995,0.048304589155000015,308.65,0.08498365856148667,1502.2,128.6725387261112,42.15,9.270652619961565,117.0,6.05530070819478,-0.10000000000002274,-0.10000000000002274,-28.0,-4.300000000000004,2.0,53473.7,9.600000000000023
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,298.91999999999996,0.06324555320412796,308.62,0.11352924244078148,1506.2,126.89172987673966,41.79,9.23043877613628,119.0,6.05530070819478,-0.0999999999999659,-0.10000000000002274,-86.0,6.800000000000004,2.0,60540.3,9.599999999999966
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,298.90999999999997,0.07378647873788852,308.59000000000003,0.12866839377198183,1524.1,146.17147464536396,40.440000000000005,10.25651012771889,121.0,6.05530070819478,0.0,0.0,264.0,-13.400000000000002,2.0,48114.9,9.599999999999966
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,298.88,0.09189365834772831,308.55,0.11785113019915297,1537.2,129.8056667141744,39.690000000000005,9.68096069612929,123.0,6.05530070819478,-0.10000000000002274,0.0,-296.0,15.500000000000004,2.0,62251.200000000004,9.699999999999989
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,298.86,0.10749676997767973,308.52,0.11352924244102874,1525.6,134.04576332979317,40.309999999999995,10.132944071470824,125.1,6.226288353960505,0.0,0.0,-11.0,6.399999999999999,3.0,70928.0,9.699999999999989
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,298.85,0.10801234497381294,308.49,0.09944289260298247,1489.8,121.49970278884712,42.67,10.057617345408751,127.3,6.532823109328415,0.10000000000002274,0.0,-61.0,3.3999999999999986,3.0,72557.0,9.599999999999966
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,298.84000000000003,0.10749676997764919,308.47999999999996,0.09189365834924272,1504.9,139.2762642296889,42.3,10.541979573748643,129.5,6.753599863118099,0.0,0.10000000000002274,342.0,-24.5,2.0,48763.5,9.699999999999989
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,298.81,0.09944289260149641,308.46999999999997,0.08232726023708133,1514.0,129.10805121637145,40.82000000000001,8.554504986003325,131.8,7.067924416372422,-0.10000000000002274,0.0,-291.0,17.200000000000003,3.0,64894.00000000001,9.800000000000011
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,298.78999999999996,0.09944289260147833,308.46999999999997,0.08232726023708133,1502.4,143.58984798531125,41.7,9.593284688317725,134.4,7.805980613179329,0.0,0.10000000000002274,-123.0,9.599999999999994,5.0,71724.09999999999,9.900000000000034
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,298.77,0.06749485577146894,308.47,0.08232726023708133,1488.6,141.16672569853299,42.78,9.810968918058572,137.0,8.273115763993816,0.10000000000002274,0.0,152.0,-5.899999999999999,2.0,71580.59999999999,9.800000000000011
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,298.76000000000005,0.05163977794995266,308.48,0.09189365834924274,1459.5,154.4137659378581,44.92999999999999,10.09775002441415,139.9,9.03634636097767,0.0,0.0,-181.0,6.399999999999999,5.0,70754.4,9.800000000000011
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,298.76,0.05163977794995266,308.5,0.09428090416008354,1463.3,155.24822418021927,44.43,10.426893646293296,142.8,9.437513796899362,0.0,0.0,243.0,-19.699999999999996,2.0,54547.1,9.800000000000011
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,298.75,0.05270462766995769,308.51,0.08755950357908161,1444.0,126.83935596739205,45.17999999999999,9.298482552426403,145.7,9.522488003551237,-0.10000000000002274,-0.10000000000002274,33.0,-0.8999999999999986,2.0,54348.8,9.800000000000011
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,298.74,0.06992058987835141,308.51,0.08755950357908161,1477.7,164.98622838151076,43.68,10.749966408216265,148.6,9.299940262651615,-0.0999999999999659,-0.10000000000002274,234.0,-7.0000000000000036,2.0,50139.6,9.799999999999955
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,298.73,0.08232726023512986,308.51000000000005,0.08755950357908161,1475.4,165.8829573993544,43.77,10.808643660412628,151.5,9.107384061542827,0.0,0.0,-371.0,22.3,3.0,71053.5,9.799999999999955
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,298.71,0.087559503577321,308.51,0.08755950357908161,1477.6,164.45478946439428,42.71,10.311207494760266,154.6,9.276014469827249,0.0,0.0,-16.0,-8.100000000000001,5.0,58978.4,9.799999999999955
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,298.67999999999995,0.10327955589903855,308.5,0.09428090416008354,1457.8,143.86166194569805,43.220000000000006,9.6341752803929,157.8,9.199033765685535,-0.10000000000002274,0.0,122.0,-8.799999999999997,3.0,50836.8,9.899999999999977
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,298.65999999999997,0.11737877907787446,308.49,0.09944289260297898,1477.0,150.89657974181605,42.26,9.835785005105942,160.9,8.875058685252021,0.0,0.0,99.0,2.5,2.0,58193.200000000004,9.899999999999977
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,298.63,0.141813649241333,308.47,0.09486832980698484,1498.8,137.1210333164763,40.74,8.706345068077914,164.0,9.273618495495757,-0.10000000000002274,0.0,-97.0,4.0,5.0,60751.5,10.0
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,298.58000000000004,0.16193277068662115,308.43999999999994,0.09660917830988398,1491.8,141.6574898988574,40.6,8.561671695540678,167.1,9.255028663140756,-0.0999999999999659,-0.0999999999999659,-136.0,7.899999999999999,2.0,66192.0,10.0
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,298.53999999999996,0.15055453054187726,308.40999999999997,0.08755950357929924,1512.3,118.63393743407276,39.010000000000005,6.698996608116447,170.0,9.580071908800038,0.0999999999999659,0.0,94.0,-8.100000000000001,3.0,58772.7,9.900000000000034
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,298.5,0.12472191289252257,308.38,0.06324555320648181,1503.4,122.03205407688024,39.67,6.7055615391669985,172.9,9.59687449120818,0.0,0.0,-51.0,2.8000000000000043,2.0,60719.4,9.900000000000034
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,298.46999999999997,0.10593499054718973,308.35,0.07071067812149806,1495.3,121.7256021641407,39.910000000000004,6.569364927872077,175.8,9.307106006822156,0.0,-0.10000000000002274,41.0,-5.100000000000001,2.0,55008.8,9.800000000000011
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,298.45,0.09718253158079039,308.33,0.08232726023734196,1475.9,79.95755818627535,41.19,5.121729308652626,178.8,8.829244336609959,0.0,0.0,121.0,3.3999999999999986,3.0,64944.0,9.800000000000011
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,298.43,0.08232726023487909,308.31,0.08755950357947592,1520.2,138.69134395804676,38.839999999999996,5.73046439847787,181.8,8.323994767471506,0.0,0.0,266.0,-14.0,3.0,49950.0,9.800000000000011
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,298.40999999999997,0.056764621219757304,308.29,0.0875595035795239,1533.9,131.0677941626659,38.22,5.637138754131693,184.5,8.086339647139091,0.0,0.0,-322.0,9.200000000000003,2.0,55313.600000000006,9.800000000000011
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,298.4,0.04714045207908745,308.27,0.08232726023750192,1581.3,193.50684742406438,36.84,8.061596202572623,187.1,7.795297727904421,0.0,0.0,459.0,-16.400000000000002,2.0,39342.6,9.800000000000011
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,298.39,0.03162277660163138,308.24,0.08432740427382962,1569.6,194.9758959461404,37.83,8.55349830965865,190.0,7.774602526460769,0.0,-0.0999999999999659,-492.0,26.2,5.0,68770.0,9.700000000000045
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,298.39,0.03162277660163138,308.21999999999997,0.06324555320702636,1565.9,196.47247474731293,38.17,8.719715846542508,192.7,8.206366092519316,0.0,0.0999999999999659,-17.0,-2.5,3.0,64293.0,9.800000000000011
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,298.4,0.0,308.21,0.056764621223879375,1577.9,187.23630345991526,37.37,8.059645704923321,195.7,8.907549856411212,0.0,0.0,21.0,-3.5,5.0,59960.0,9.800000000000011
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,298.4,0.0,308.2,0.047140452084127454,1577.7,187.36183057270682,38.08,8.60178276095524,198.7,9.557428756964503,0.0,0.0,-28.0,7.0,3.0,69137.0,9.800000000000011
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,298.4,0.0,308.18999999999994,0.031622776609267406,1563.7,204.71554790869146,39.88,11.174554428104363,201.7,9.832485839185635,0.0,0.0,-189.0,13.700000000000003,2.0,77817.40000000001,9.800000000000011
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,298.39,0.03162277660167401,308.17999999999995,0.04216370214133762,1558.6,208.11012042239184,41.35,11.791169011877782,204.7,9.764447984625313,-0.0999999999999659,-0.0999999999999659,130.0,-8.400000000000006,2.0,73847.59999999999,9.800000000000011
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,298.38,0.042163702135564675,308.17,0.04830458915905513,1558.8,208.13820195031792,40.8,11.936684818007246,185.6,65.7642253305955,0.0,0.0,174.0,-16.799999999999997,-218.0,56303.0,9.800000000000011
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,298.38,0.042163702135564675,308.16999999999996,0.04830458915905513,1520.6,182.1929380263325,42.480000000000004,10.917346034840369,166.4,87.48104556607296,0.0999999999999659,0.0999999999999659,-118.0,8.299999999999997,2.0,64298.399999999994,9.800000000000011
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,298.39,0.05676462121974551,308.18,0.06324555320719814,1511.8,183.91290209106037,43.22,10.692863663833636,147.3,100.22313993174319,0.10000000000002274,0.10000000000002274,-28.0,-0.19999999999999574,3.0,62784.0,9.800000000000011
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,298.4,0.06666666666666361,308.2,0.09428090416069283,1486.4,115.98773881560093,43.839999999999996,9.268968539043497,128.3,107.30336020419448,0.0,0.0999999999999659,293.0,-17.6,3.0,45058.0,9.899999999999977
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,298.4,0.06666666666666361,308.21,0.08755950357973157,1498.1,122.66073355216822,42.5,9.871057581524791,109.0,109.70465400843804,-0.10000000000002274,-0.19999999999998863,-121.0,6.600000000000001,2.0,52551.200000000004,9.800000000000011
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,298.4,0.06666666666666361,308.21999999999997,0.09189365834974758,1496.1,123.186804848934,42.44,9.866126111318703,89.9,107.54580419523576,0.0,0.10000000000002274,-154.0,10.299999999999997,5.0,62548.2,9.900000000000034
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,298.4,0.06666666666666361,308.23,0.09486832980741763,1489.5,124.77201431232905,44.67,11.617998488934713,70.8,100.37020363523114,0.0,0.0,-25.0,19.4,5.0,89275.9,9.900000000000034
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,298.4,0.06666666666666361,308.24,0.09660917831021597,1474.2,136.15416099244305,45.88,12.485351416760382,51.6,87.46834347986189,0.0,0.0,-115.0,-3.1999999999999957,2.0,77893.8,9.900000000000034
