udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,299.0,0.07071067811889503,0.005000000000033982,308.96,0.05477225575001541,0.002999999999945096,1549.6,154.44189846023005,23852.300000000007,38.46,9.160949732424015,83.92299999999965,44.6,3.9749213828701286,15.799999999998176
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.96,0.054772255750836676,0.0030000000000350614,308.91999999999996,0.08366600265282025,0.006999999999901725,1565.4,145.4864254836169,21166.30000000001,36.4,9.042123644365828,81.75999999999956,47.2,4.438468204234223,19.69999999999817
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.91999999999996,0.08366600265362965,0.007000000000037165,308.9,0.09999999999939643,0.009999999999879286,1545.6,142.5650728614832,20324.80000000001,38.9,9.213305595713173,84.88499999999966,49.8,4.438468204234223,19.69999999999817
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.88,0.08366600265364495,0.007000000000039723,308.88,0.08366600265255995,0.006999999999858168,1645.8,147.5726939511508,21777.70000000002,33.46,7.20923019468788,51.972999999999445,52.4,3.9749213828701286,15.799999999998176
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.84000000000003,0.054772255750933974,0.0030000000000457196,308.84,0.05477225574886149,0.002999999999818691,1729.0,204.11393876950203,41662.50000000002,30.54,9.009605984725379,81.17299999999936,54.8,3.4928498393143363,12.199999999998184
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.82,0.04472135955056304,0.002000000000050736,308.82000000000005,0.044721359547770574,0.00199999999980097,1690.0,217.30163368000717,47220.00000000002,32.68,10.032297842468566,100.64699999999944,57.0,3.1622776601680926,9.999999999998188
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.8,0.0,0.0,308.82000000000005,0.044721359547770574,0.00199999999980097,1672.4,236.33196990673952,55852.80000000003,34.239999999999995,10.625111764118037,112.89299999999949,59.0,3.1622776601680926,9.999999999998188
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.8,0.0,0.0,308.8,0.07071067811713747,0.004999999999785423,1657.8,249.74326817754272,62371.700000000026,34.040000000000006,10.392930289384196,108.0129999999995,61.2,3.4928498393143363,12.199999999998184
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.8,0.0,0.0,308.76000000000005,0.054772255748265386,0.002999999999753391,1605.6,225.0617692990083,50652.800000000025,35.260000000000005,9.374593324512777,87.88299999999953,63.4,3.6469165057618445,13.299999999998182
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.8,0.0,0.0,308.73999999999995,0.05477225574809804,0.002999999999735059,1496.4,71.1463280851515,5061.800000000016,40.82,6.329849919231875,40.06699999999977,65.6,3.646916505761846,13.299999999998192
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.8,0.0,0.0,308.73999999999995,0.05477225574809804,0.002999999999735059,1484.8,63.52322409953715,4035.2000000000176,42.06,6.8609766068687215,47.07299999999984,67.8,3.492849839314339,12.199999999998205
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.82,0.04472135955053444,0.002000000000048178,308.74,0.05477225574809804,0.002999999999735059,1520.8,81.07527366589656,6573.20000000002,40.5,8.082388260904057,65.32499999999972,70.2,3.492849839314339,12.199999999998205
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.84,0.054772255750876894,0.0030000000000394668,308.73999999999995,0.05477225574809804,0.002999999999735059,1545.2,72.32703505605646,5231.200000000021,38.64,8.314926337617164,69.13799999999958,73.0,4.690415759823238,21.999999999998202
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.84000000000003,0.054772255750876894,0.0030000000000394668,308.72,0.08366600265170517,0.006999999999715136,1601.4,165.705461587722,27458.300000000014,36.92,10.786658426037206,116.35199999999946,75.8,5.118593556827716,26.19999999999821
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.82,0.08366600265369845,0.007000000000048676,308.7,0.09999999999848196,0.009999999999696392,1612.2,154.33308135328605,23818.700000000008,35.92,9.61259590329269,92.4019999999994,78.6,4.979959839195314,24.79999999999822
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.82,0.08366600265369845,0.007000000000048676,308.67999999999995,0.08366600265148225,0.006999999999677833,1612.4,154.1470077555838,23761.30000000001,34.46,7.959145682797829,63.34799999999933,82.0,5.147815070493328,26.49999999999823
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.8,0.07071067811906084,0.005000000000057429,308.64,0.05477225574725548,0.0029999999996427607,1585.4,163.78583577342704,26825.800000000014,36.3,8.495881355103746,72.17999999999947,85.4,4.979959839195314,24.79999999999822
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.78,0.044721359550720326,0.002000000000064804,308.62,0.044721359545803606,0.0019999999996250396,1607.0,168.62680688431485,28435.000000000015,35.36,9.04256600750027,81.76799999999938,88.4,5.412947441089577,29.2999999999982
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.78000000000003,0.044721359550720326,0.002000000000064804,308.62,0.044721359545803606,0.0019999999996250396,1518.8,94.33292108272707,8898.700000000013,40.0,6.343500610861468,40.23999999999981,91.4,5.128352561983056,26.299999999998178
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.82000000000005,0.04472135955053602,0.0020000000000483195,308.64,0.05477225574725548,0.0029999999996427607,1531.8,95.39496842077162,9100.200000000015,38.120000000000005,6.439099315898121,41.46199999999965,94.4,3.9749213828701264,15.799999999998159
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.82,0.04472135955053602,0.0020000000000483195,308.62,0.044721359545803606,0.0019999999996250396,1552.0,97.1262065562123,9433.500000000016,36.82000000000001,6.7399554894672375,45.42699999999955,96.8,3.4928498393143315,12.199999999998152
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.82,0.04472135955053602,0.0020000000000483195,308.62,0.044721359545803606,0.0019999999996250396,1596.2,109.12699024531014,11908.700000000015,34.06,6.961537186570173,48.46299999999937,99.0,3.1622776601680878,9.999999999998156
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.8,0.07071067811906535,0.005000000000058068,308.6,0.07071067811587285,0.0049999999996065796,1553.6,109.80801427946875,12057.800000000014,36.32,6.904491291905547,47.67199999999953,101.2,3.4928498393143315,12.199999999998152
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.82,0.08366600265369548,0.007000000000048178,308.62,0.08366600265117057,0.006999999999625679,1554.0,109.25200226998139,11936.000000000018,36.120000000000005,6.571301241002386,43.181999999999505,103.4,3.6469165057618387,13.299999999998139
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.82,0.08366600265369548,0.007000000000048178,308.62,0.08366600265117057,0.006999999999625679,1552.8,109.14760647856653,11913.200000000019,37.54,6.789182572298347,46.09299999999959,105.6,3.6469165057618387,13.299999999998139
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.86,0.11401754251004792,0.013000000000030584,308.65999999999997,0.11401754250846032,0.012999999999668554,1495.0,148.12663501207342,21941.50000000002,41.08,8.280821215314326,68.57199999999982,107.8,3.4928498393143315,12.199999999998152
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.88,0.10954451150113215,0.012000000000021674,308.67999999999995,0.10954451149962371,0.011999999999691193,1462.8,100.29805581365981,10059.700000000019,44.14,4.011608156338303,16.092999999999996,110.0,3.1622776601680878,9.999999999998156
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.91999999999996,0.04472135955005143,0.002000000000004976,308.72,0.044721359547040526,0.001999999999735673,1514.8,155.32449903347515,24125.70000000002,41.88,7.814537734248896,61.066999999999865,112.0,3.1622776601680878,9.999999999998156
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,298.91999999999996,0.04472135955005143,0.002000000000004976,308.7,0.07071067811662701,0.004999999999713234,1540.2,148.85294756906907,22157.200000000023,39.38,8.642453355384667,74.6919999999997,114.0,3.1622776601680878,9.999999999998156
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,298.94,0.054772255750490294,0.0029999999999971174,308.68,0.08366600265156675,0.006999999999691975,1494.4,174.9494212622609,30607.300000000025,43.24,12.913287730086399,166.75299999999993,116.0,3.1622776601680878,9.999999999998156
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,298.91999999999996,0.04472135955005143,0.002000000000004976,308.64,0.054772255747344366,0.0029999999996524977,1515.0,152.42211125686464,23232.500000000022,42.4,12.43442801257862,154.61499999999987,118.0,3.1622776601680878,9.999999999998156
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,298.93999999999994,0.054772255750490294,0.0029999999999971174,308.62,0.04472135954591247,0.0019999999996347766,1523.2,155.57699058665463,24204.200000000023,41.440000000000005,12.522899025385447,156.82299999999978,120.0,3.1622776601680878,9.999999999998156
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,298.94,0.054772255750490294,0.0029999999999971174,308.58000000000004,0.04472135954553116,0.0019999999996006706,1489.6,112.82641534676189,12729.800000000028,42.42,11.494650929889078,132.12699999999984,122.0,3.1622776601680878,9.999999999998156
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,298.91999999999996,0.08366600265343772,0.007000000000005047,308.54,0.08944271909755884,0.007999999999564817,1472.2,105.74119348673925,11181.200000000026,44.2,10.123734488813898,102.49000000000001,124.0,3.1622776601680878,9.999999999998156
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,298.88,0.08366600265353623,0.0070000000000215315,308.5,0.09999999999763359,0.009999999999526717,1553.8,123.53622950373719,15261.200000000026,37.64,7.094927765664669,50.337999999999454,126.0,3.1622776601680878,9.999999999998156
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,298.84000000000003,0.11401754251009653,0.01300000000004167,308.46,0.08944271909712033,0.007999999999486373,1559.4,115.96033804711003,13446.800000000032,36.98,6.156053930887822,37.89699999999941,128.0,3.1622776601680878,9.999999999998156
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,298.78000000000003,0.0836660026538356,0.007000000000071626,308.41999999999996,0.044721359543781064,0.001999999999444138,1528.0,127.31849826321402,16210.000000000033,39.18,8.426565136519127,71.0069999999996,130.2,3.4928498393143346,12.199999999998173
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,298.76,0.0547722557512784,0.0030000000000834494,308.4,0.0,0.0,1490.0,143.12581877495072,20485.000000000033,42.92,9.763042558547,95.31699999999992,132.6,3.9749213828701313,15.799999999998198
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,298.76,0.0547722557512784,0.0030000000000834494,308.41999999999996,0.044721359543781064,0.001999999999444138,1537.6,172.60011587481637,29790.80000000004,40.4,11.770089209517474,138.53499999999968,135.0,4.123105625617443,16.999999999998206
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,298.74,0.05477225575135883,0.00300000000009226,308.43999999999994,0.05477225574562159,0.002999999999463777,1474.2,135.2172326295729,18283.700000000033,44.0,9.435835946009236,89.03500000000003,137.6,4.277849927241279,18.299999999998214
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,298.74,0.05477225575135883,0.00300000000009226,308.48,0.08366600265046187,0.0069999999995070915,1445.4,157.54777053325773,24821.300000000036,46.42,10.652558378155,113.47700000000026,140.8,4.96990945591549,24.699999999998198
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,298.76,0.0547722557512784,0.0030000000000834494,308.52,0.08366600265073362,0.0069999999995525655,1449.2,157.31242798965388,24747.200000000037,46.379999999999995,10.637997931941905,113.16700000000026,143.8,5.118593556827711,26.199999999998155
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,298.76,0.0547722557512784,0.0030000000000834494,308.56000000000006,0.054772255746866956,0.0029999999996002,1429.0,175.60609328835955,30837.500000000036,46.94,11.135663428821845,124.0030000000003,147.2,5.8906705900091,34.69999999999816
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,298.76000000000005,0.0547722557512784,0.0030000000000834494,308.58000000000004,0.04472135954581474,0.0019999999996260353,1389.0,103.13825672368152,10637.500000000036,48.459999999999994,8.09215669645617,65.48300000000044,150.6,5.594640292279585,31.2999999999982
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,298.76,0.0547722557512784,0.0030000000000834494,308.58000000000004,0.04472135954581474,0.0019999999996260353,1413.8,125.03879398010858,15634.700000000037,46.36,10.100643543854037,102.02300000000025,153.8,4.658325879540652,21.699999999998195
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,298.74,0.08944271910049581,0.008000000000090199,308.54,0.08944271909762874,0.007999999999577321,1510.0,183.8926317175325,33816.500000000044,40.94,11.303450800529891,127.76799999999982,156.4,4.2190046219455795,17.799999999998164
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,298.7,0.1000000000005433,0.010000000000108658,308.5,0.09999999999765383,0.009999999999530766,1501.6,188.2825005145195,35450.30000000004,41.160000000000004,11.51794252460047,132.66299999999984,159.2,3.492849839314334,12.19999999999817
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,298.66,0.08944271910072142,0.008000000000130557,308.46,0.08944271909712032,0.007999999999486371,1526.2,155.27298541600868,24109.700000000048,38.480000000000004,8.395653637448346,70.48699999999964,162.0,4.690415759823236,21.999999999998185
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,298.6,0.07071067811984964,0.005000000000168984,308.41999999999996,0.04472135954378104,0.001999999999444136,1526.6,155.22660854376755,24095.300000000047,37.980000000000004,8.643610356789551,74.7119999999996,165.0,5.431390245599941,29.499999999998185
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,298.56000000000006,0.05477225575230583,0.0030000000001959987,308.4,0.0,0.0,1540.2,160.03655832340326,25611.700000000048,38.16,8.58038460676441,73.62299999999962,168.0,5.431390245599941,29.499999999998185
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,298.52,0.08366600265475026,0.007000000000224676,308.4,0.0,0.0,1487.6,90.41460059083407,8174.800000000052,40.54,6.533222788180408,42.682999999999794,171.6,5.594640292279585,31.299999999998196
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,298.46000000000004,0.11401754251106684,0.013000000000262933,308.38,0.04472135954334253,0.001999999999404914,1482.0,97.2625313263029,9460.000000000055,40.04,5.610971395400243,31.482999999999755,175.0,4.9497474683056515,24.49999999999821
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,298.41999999999996,0.08366600265511842,0.0070000000002862816,308.36,0.05477225574490094,0.002999999999384834,1498.4,84.10588564422858,7073.800000000056,39.54,5.457380323928296,29.782999999999717,178.0,4.9497474683056515,24.49999999999821
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,298.4,0.0707106781207671,0.005000000000298731,308.34000000000003,0.05477225574472841,0.002999999999365934,1480.2,89.80924228608131,8065.700000000057,41.36,4.39522468140138,19.317999999999856,180.8,4.658325879540652,21.69999999999819
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,298.38,0.04472135955348092,0.0020000000003117194,308.3,0.07071067811391539,0.004999999999329753,1450.4,51.83435154412621,2686.800000000059,41.660000000000004,3.977813469734331,15.822999999999876,183.6,3.6469165057618436,13.299999999998175
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,298.38,0.04472135955348092,0.0020000000003117194,308.26000000000005,0.05477225574405902,0.0029999999992926063,1464.2,76.6009138326695,5867.700000000059,41.839999999999996,3.909347771687739,15.282999999999891,186.0,3.8078865529317154,14.499999999998183
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,298.4,0.0,0.0,308.23999999999995,0.05477225574387481,0.002999999999272427,1558.4,173.69887737115647,30171.30000000005,37.64,6.229205406791429,38.80299999999958,188.6,3.974921382870131,15.799999999998192
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,298.4,0.0,0.0,308.21999999999997,0.044721359541641706,0.001999999999252788,1569.4,168.60545661395437,28427.80000000005,36.9,6.112282715974412,37.35999999999953,191.0,4.123105625617443,16.999999999998202
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,298.4,0.0,0.0,308.2,0.0,0.0,1682.4,225.01622163746336,50632.30000000004,32.32,8.7081570955053,75.83199999999928,193.4,3.974921382870131,15.799999999998194
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,298.4,0.0,0.0,308.17999999999995,0.0447213595412318,0.001999999999216124,1688.8,217.54700641470575,47326.700000000026,34.0,10.58867319355921,112.11999999999938,196.4,4.505552130427321,20.29999999999817
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,298.4,0.0,0.0,308.17999999999995,0.0447213595412318,0.001999999999216124,1667.6,234.79416517452051,55128.300000000025,34.5,11.050791826833017,122.11999999999941,199.4,4.979959839195307,24.79999999999815
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,298.4,0.0,0.0,308.18,0.0447213595412318,0.001999999999216124,1597.4,218.53443664557773,47757.300000000025,37.1,10.35229443167067,107.16999999999955,202.8,6.058052492344228,36.69999999999811
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,298.4,0.0,0.0,308.18,0.0447213595412318,0.001999999999216124,1586.0,224.46603306513887,50385.00000000002,39.260000000000005,11.208835800385321,125.63799999999966,206.4,6.3482280992414,40.29999999999808
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,298.4,0.0,0.0,308.17999999999995,0.0447213595412318,0.001999999999216124,1445.0,91.8558653543693,8437.500000000022,47.44,7.8894232995828135,62.24300000000017,210.0,5.431390245599929,29.499999999998064
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,298.38,0.04472135955348092,0.0020000000003117194,308.18,0.0447213595412318,0.001999999999216124,1428.4,87.97897476101902,7740.300000000022,48.7,8.1021602057723,65.64500000000025,213.0,4.690415759823223,21.999999999998064
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,298.36,0.05477225575349025,0.0030000000003257456,308.15999999999997,0.05477225574321126,0.002999999999199739,1450.0,112.92253982265908,12751.500000000024,47.1,9.962178476618464,99.24500000000018,171.8,96.0739298665356,9230.199999999999
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,298.36,0.05477225575349025,0.0030000000003257456,308.15999999999997,0.05477225574321126,0.002999999999199739,1443.8,110.3820637603774,12184.200000000024,47.86,9.415041157637082,88.64300000000023,130.0,117.77096416349829,13869.999999999998
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,298.38,0.08366600265527341,0.0070000000003122165,308.17999999999995,0.08366600264871324,0.0069999999992144905,1437.6,109.33800803014486,11954.800000000023,47.18,9.613376097916912,92.41700000000019,88.2,117.59336715988704,13828.199999999999
